,Date,OutsideTemp,Wind,TankTemp,InsideTemp,EnergyCirculationPump,GreenEnergy,DeltaTemp,
4419, 01.16  00:45:00,5.35,6,45.82549034,19.00021338,0.004583363,0,0.00015467,4.583362744
4420, 01.16  01:00:00,5.3,6,46.71103501,19.00022461,0.004745774,0,1.12E-05,4.745774018
4421, 01.16  01:15:00,5.2,6,47.62605196,18.99970249,0.004247333,0,-0.00052212,4.247333351
4422, 01.16  01:30:00,5.1,6,48.46516198,18.99906796,0.005196692,0,-0.00063453,5.196691988
4423, 01.16  01:45:00,5,6,49.28695267,18.99959559,0.004307135,0,0.00052763,4.307134687
4424, 01.16  02:00:00,4.9,6,50.10582181,19.00053323,0.004597061,0,0.00093764,4.597061235
4425, 01.16  02:15:00,4.925,6.25,50.88723794,19.00017614,0.004671723,0,-0.00035709,4.671722811
4426, 01.16  02:30:00,4.95,6.5,51.64102512,18.99960532,0.004883374,0,-0.00057082,4.883373503
4427, 01.16  02:45:00,4.975,6.75,52.41592809,19.00042297,0.004117172,0,0.00081765,4.117171602
4428, 01.16  03:00:00,5,7,53.07660954,18.9998994,0.004731052,0,-0.00052357,4.731051949
4429, 01.16  03:15:00,4.975,6.5,53.52000659,18.99919643,0.004381752,0,-0.00070297,4.381752381
4430, 01.16  03:30:00,4.95,6,53.7977962,18.99948736,0.004152106,0,0.00029093,4.152105812
4431, 01.16  03:45:00,4.925,5.5,53.93203804,18.99964477,0.004453483,0,0.00015741,4.453483385
4432, 01.16  04:00:00,4.9,5,54.00769793,18.99933841,0.004036133,0,-0.00030636,4.036133234
4433, 01.16  04:15:00,4.925,4.75,53.49346477,19.0000054,0.012461917,0,0.00066699,12.46191652
4434, 01.16  04:30:00,4.95,4.5,53.2095587,19.00013418,0.011217303,0,0.00012878,11.21730329
4435, 01.16  04:45:00,4.975,4.25,53.18724081,18.99945015,0.010413454,0,-0.00068403,10.41345353
4436, 01.16  05:00:00,5,4,53.1530567,18.99964965,0.011107409,0,0.0001995,11.10740891
4437, 01.16  05:15:00,5,4.75,53.20212537,18.99978939,0.009487847,0,0.00013974,9.487847087
4438, 01.16  05:30:00,5,5.5,53.24014084,19.00072671,0.01062999,0,0.00093732,10.62999034
4439, 01.16  05:45:00,5,6.25,53.21544196,18.99984853,0.010761295,0,-0.00087818,10.76129501
4440, 01.16  06:00:00,5,7,53.20285834,19.00034756,0.010823617,0,0.00049903,10.82361708
4441, 01.16  06:15:00,5.05,6.5,53.22296228,19.00070939,0.010375782,0,0.00036183,10.37578206
4442, 01.16  06:30:00,5.1,6,53.28580407,18.9993422,0.009652262,0,-0.00136719,9.652262266
4443, 01.16  06:45:00,5.15,5.5,53.33059084,19.00061946,0.009878984,0,0.00127726,9.878983645
4444, 01.16  07:00:00,5.2,5,53.36784365,19.0002218,0.009329282,0,-0.00039766,9.329281754
4445, 01.16  07:15:00,5.175,5,53.38823344,19.00000715,0.009766247,0,-0.00021465,9.766247477
4446, 01.16  07:30:00,5.15,5,53.34655882,18.99986093,0.010632097,0,-0.00014622,10.63209727
4447, 01.16  07:45:00,5.125,5,53.34905357,19.00050183,0.009396794,0,0.0006409,9.396794476
4448, 01.16  08:00:00,5.1,5,53.38156454,18.99953284,0.009582865,0,-0.00096899,9.582864833
4449, 01.16  08:15:00,4.775,4.5,53.74050451,17.78340034,0.002145512,0,-1.2161325,2.145511672
4450, 01.16  08:30:00,4.45,4,54.17195747,17.25903195,0.002141722,0,-0.52436839,2.141722465
4451, 01.16  08:45:00,4.125,3.5,54.39289159,17.04756206,0.002216756,0,-0.21146989,2.216756428
4452, 01.16  09:00:00,3.8,3,54.49323279,16.82832367,0.002349346,0,-0.21923839,2.34934592
4453, 01.16  09:15:00,3.775,3.5,54.53907709,16.69758252,0.002419726,0,-0.13074115,2.419725603
4454, 01.16  09:30:00,3.75,4,54.56054762,16.64314478,0.00240811,0,-0.05443774,2.408110469
4455, 01.16  09:45:00,3.725,4.5,54.57149479,16.61136239,0.002422123,0.039235974,-0.03178239,2.422123039
4456, 01.16  10:00:00,3.7,5,54.57675666,16.59056509,0.002422096,0.059176536,-0.0207973,2.422096293
4457, 01.16  10:15:00,3.9,4.5,54.44110574,16.58995993,0.002350605,0.081005717,-0.00060516,2.35060515
4458, 01.16  10:30:00,4.1,4,54.17260403,16.60536403,0.002274252,0.103799417,0.0154041,2.274251686
4459, 01.16  10:45:00,4.3,3.5,53.91494216,16.63191375,0.002202467,0.131165936,0.02654972,2.20246715
4460, 01.16  11:00:00,4.5,3,53.66704289,16.66181734,0.002137451,0.159395664,0.02990359,2.137450944
4461, 01.16  11:15:00,4.775,3.5,53.42593558,16.68236953,0.002113621,0.188164772,0.02055219,2.11362101
4462, 01.16  11:30:00,5.05,4,53.18884681,16.70498451,0.002096508,0.217410139,0.02261498,2.096508161
4463, 01.16  11:45:00,5.325,4.5,52.95563949,16.73589661,0.002074647,0.262272202,0.0309121,2.074646747
4464, 01.16  12:00:00,5.6,5,52.72682908,16.76820249,0.002046957,0.308405413,0.03230588,2.046957349
4465, 01.16  12:15:00,5.725,5,52.50245783,16.81251027,0.0020225,0.371937013,0.04430778,2.022500465
4466, 01.16  12:30:00,5.85,5,52.28239346,16.87077942,0.001995513,0.417496386,0.05826915,1.995513204
4467, 01.16  12:45:00,5.975,5,52.0662395,16.94029435,0.001976944,0.466347348,0.06951493,1.976944089
4468, 01.16  13:00:00,6.1,5,51.85353966,17.02202583,0.001957368,0.512915598,0.08173148,1.957367524
4469, 01.16  13:15:00,6.175,5.5,51.64359588,17.11524814,0.001951168,0.570953648,0.09322231,1.951168463
4470, 01.16  13:30:00,6.25,6,51.43551839,17.2178004,0.001948185,0.60969384,0.10255226,1.948185353
4471, 01.16  13:45:00,6.325,6.5,51.23034546,17.31362075,0.001922162,0.613178304,0.09582035,1.922161946
4472, 01.16  14:00:00,6.4,7,51.02907513,17.40185039,0.001900307,0.613211089,0.08822964,1.900307438
4473, 01.16  14:15:00,6.475,6.5,51.9640872,17.48980265,0.001854541,0.608160468,0.08795226,1.854540895
4474, 01.16  14:30:00,6.55,6,53.31022013,17.58742776,0.001809867,0.595244919,0.09762511,1.809866672
4475, 01.16  14:45:00,6.625,5.5,53.99149288,17.69015549,0.00175697,0.552292592,0.10272773,1.756970469
4476, 01.16  15:00:00,6.7,5,54.33828596,17.79329464,0.001708381,0.50773887,0.10313915,1.708380983
4477, 01.16  15:15:00,6.8,4.75,53.9765814,19.79367649,0.010422034,0.461853891,2.00038185,10.42203353
4478, 01.16  15:30:00,6.9,4.5,53.888356,19.80064246,0.006882717,0.414851063,0.00696597,6.882717489
4479, 01.16  15:45:00,7,4.25,53.89794181,19.71374751,0.006827427,0.346844671,-0.08689495,6.827426788
4480, 01.16  16:00:00,7.1,4,53.87293025,19.70989824,0.006272181,0.264992936,-0.00384927,6.272181342
4481, 01.16  16:15:00,6.8,3.5,53.86899274,19.70650739,0.006250552,0.192029096,-0.00339085,6.250552233
4482, 01.16  16:30:00,6.5,3,53.82094262,19.70878621,0.006956526,0,0.00227882,6.956526094
4483, 01.16  16:45:00,6.2,2.5,53.74874694,19.71213828,0.007149828,0,0.00335207,7.149827529
4484, 01.16  17:00:00,5.9,2,53.68936021,19.71402924,0.007277703,0,0.00189096,7.277703284
4485, 01.16  17:15:00,5.575,2.25,53.54323118,18.41059215,0.001870032,0,-1.30343709,1.870031598
4486, 01.16  17:30:00,5.25,2.5,53.29395413,17.87631448,0.001948643,0,-0.53427767,1.948643167
4487, 01.16  17:45:00,4.925,2.75,53.03934525,17.66645351,0.002019341,0,-0.20986097,2.019340603
4488, 01.16  18:00:00,4.6,3,52.78014825,17.33290914,0.002091314,0,-0.33354437,2.091313617
4489, 01.16  18:15:00,4.475,3.25,52.51753691,17.3421114,0.002141165,0,0.00920226,2.141165326
4490, 01.16  18:30:00,4.35,3.5,52.25385305,17.48098428,0.002182242,0,0.13887288,2.18224162
4491, 01.16  18:45:00,4.225,3.75,51.99005783,17.56800906,0.002219323,0,0.08702478,2.2193234
4492, 01.16  19:00:00,4.1,4,51.72634457,17.5875736,0.002255651,0,0.01956454,2.255651495
4493, 01.16  19:15:00,4.275,3.75,51.46531002,17.5908178,0.002249648,0,0.0032442,2.249648256
4494, 01.16  19:30:00,4.45,3.5,51.210282,17.59611622,0.002224141,0,0.00529842,2.224141428
4495, 01.16  19:45:00,4.625,3.25,50.96117967,17.61440559,0.00221412,0,0.01828937,2.214119929
4496, 01.16  20:00:00,4.8,3,50.71730753,17.64730938,0.002195739,0,0.03290379,2.195739306
4497, 01.16  20:15:00,4.85,3.5,50.47626252,17.67581577,0.0022269,0,0.02850639,2.226900255
4498, 01.16  20:30:00,4.9,4,50.23527703,17.687359,0.002260256,0,0.01154323,2.26025561
4499, 01.16  20:45:00,4.95,4.5,49.99443273,17.69298818,0.00229153,0,0.00562918,2.291530089
4500, 01.16  21:00:00,5,5,49.75383143,17.70031871,0.00232432,0,0.00733053,2.324319622
4501, 01.16  21:15:00,5.05,5.25,51.00118589,17.71746922,0.002373791,0,0.01715051,2.373790808
4502, 01.16  21:30:00,5.1,5.5,52.77586349,17.73570808,0.002385009,0,0.01823886,2.385009294
4503, 01.16  21:45:00,5.15,5.75,53.66719874,17.75641698,0.002389034,0,0.0207089,2.389033578
4504, 01.16  22:00:00,5.2,6,54.11529457,17.77434786,0.002381604,0,0.01793088,2.381604045
4505, 01.16  22:15:00,5.425,5.5,53.92700913,17.9801864,0.009435807,0,0.20583854,9.435807183
4506, 01.16  22:30:00,5.65,5,53.84276356,17.89748114,0.007904332,0,-0.08270526,7.904331994
4507, 01.16  22:45:00,5.875,4.5,53.89388099,17.80339232,0.006115769,0,-0.09408882,6.115768921
4508, 01.16  23:00:00,6.1,4,53.91770448,17.80419889,0.007218422,0,0.00080657,7.218422128
4509, 01.16  23:15:00,5.95,4.5,53.4809434,19.78208284,0.014862783,0,1.97788395,14.86278295
4510, 01.16  23:30:00,5.8,5,53.43062613,19.72582559,0.010475729,0,-0.05625725,10.47572912
4511, 01.16  23:45:00,5.65,5.5,53.32916713,19.72287646,0.012370039,0,-0.00294913,12.37003924
4512, 01.16  24:00:00,5.5,6,53.18822878,19.7225074,0.012600268,0,-0.00036906,12.60026836
4513, 01.17  00:15:00,5.475,5.5,53.64540484,18.46688558,0,0,-1.25562182,0
4514, 01.17  00:30:00,5.45,5,54.30992005,17.90811606,0,0,-0.55876952,0
4515, 01.17  00:45:00,5.425,4.5,54.64666546,17.64977416,0,0,-0.2583419,0
4516, 01.17  01:00:00,5.4,4,54.81727308,17.24297997,0,0,-0.40679419,0
4517, 01.17  01:15:00,5.225,3.75,54.90369928,17.04761441,0,0,-0.19536556,0
4518, 01.17  01:30:00,5.05,3.5,54.9474775,17.00025858,0,0,-0.04735583,0
4519, 01.17  01:45:00,4.875,3.25,54.97062646,16.98185788,0,0,-0.0184007,0
4520, 01.17  02:00:00,4.7,3,54.98706752,16.94477471,0,0,-0.03708317,0
4521, 01.17  02:15:00,4.9,2.75,55.00366085,16.90654907,0,0,-0.03822564,0
4522, 01.17  02:30:00,5.1,2.5,55.00871608,16.8783705,0,0,-0.02817857,0
4523, 01.17  02:45:00,5.3,2.25,55.00354584,16.86201308,0,0,-0.01635742,0
4524, 01.17  03:00:00,5.5,2,54.99837766,16.85078044,0,0,-0.01123264,0
4525, 01.17  03:15:00,5.775,2.75,54.99321186,16.83930646,0,0,-0.01147398,0
4526, 01.17  03:30:00,6.05,3.5,54.98804792,16.8230337,0,0,-0.01627276,0
4527, 01.17  03:45:00,6.325,4.25,54.98288509,16.80594379,0,0,-0.01708991,0
4528, 01.17  04:00:00,6.6,5,54.97772306,16.78876463,0,0,-0.01717916,0
4529, 01.17  04:15:00,6.9,4.75,54.97256189,16.78091698,0,0,-0.00784765,0
4530, 01.17  04:30:00,7.2,4.5,54.96740219,16.7803614,0,0,-0.00055558,0
4531, 01.17  04:45:00,7.5,4.25,54.96224488,16.78307071,0,0,0.00270931,0
4532, 01.17  05:00:00,7.8,4,54.95709043,16.78682915,0,0,0.00375844,0
4533, 01.17  05:15:00,7.825,3.75,54.95193879,16.78402973,0,0,-0.00279942,0
4534, 01.17  05:30:00,7.85,3.5,54.94678918,16.77152693,0,0,-0.0125028,0
4535, 01.17  05:45:00,7.875,3.25,54.94164131,16.7529215,0,0,-0.01860543,0
4536, 01.17  06:00:00,7.9,3,54.93649527,16.73540557,0,0,-0.01751593,0
4537, 01.17  06:15:00,7.825,3.25,54.93135031,16.71394808,0,0,-0.02145749,0
4538, 01.17  06:30:00,7.75,3.5,54.92620502,16.6854616,0,0,-0.02848648,0
4539, 01.17  06:45:00,7.675,3.75,54.92105757,16.65631627,0,0,-0.02914533,0
4540, 01.17  07:00:00,7.6,4,54.91590728,16.62765306,0,0,-0.02866321,0
4541, 01.17  07:15:00,7.5,3.75,53.66376356,19.62290508,0.023390257,0,2.99525202,23.39025679
4542, 01.17  07:30:00,7.4,3.5,52.87824642,20.00028729,0.026344094,0,0.37738221,26.34409429
4543, 01.17  07:45:00,7.3,3.25,52.48838677,20.00089259,0.025202295,0,0.0006053,25.20229465
4544, 01.17  08:00:00,7.2,3,52.37939085,19.99998168,0.023635072,0,-0.00091091,23.63507225
4545, 01.17  08:15:00,7.375,2.75,52.39734236,20.00002101,0.023019535,0,3.93E-05,23.01953481
4546, 01.17  08:30:00,7.55,2.5,52.43014077,20.0000076,0.022701458,0,-1.34E-05,22.70145819
4547, 01.17  08:45:00,7.725,2.25,52.46347921,20.0002392,0.022290781,0,0.0002316,22.29078062
4548, 01.17  09:00:00,7.9,2,52.51158914,20.00074147,0.021290498,0,0.00050227,21.29049826
4549, 01.17  09:15:00,7.7,2.5,52.54472525,19.9997124,0.021353828,0,-0.00102907,21.35382774
4550, 01.17  09:30:00,7.5,3,52.55016578,20.0001376,0.021408775,0,0.0004252,21.40877468
4551, 01.17  09:45:00,7.3,3.5,52.54663844,20.00002031,0.021481317,0,-0.00011729,21.48131739
4552, 01.17  10:00:00,7.1,4,52.53903899,20.00077348,0.021599216,0,0.00075317,21.59921588
4553, 01.17  10:15:00,7.225,4,51.73150368,19.99945596,0.021232036,0,-0.00131752,21.23203625
4554, 01.17  10:30:00,7.35,4,50.20727954,19.99938516,0.021482801,0.036448716,-7.08E-05,21.48280111
4555, 01.17  10:45:00,7.475,4,48.77893594,20.00070695,0.022174102,0.053864378,0.00132179,22.17410193
4556, 01.17  11:00:00,7.6,4,47.42205661,19.99955109,0.022994389,0.072803254,-0.00115586,22.99438911
4557, 01.17  11:15:00,7.85,4.5,46.12923144,19.99975822,0.023649557,0.092845469,0.00020713,23.64955667
4558, 01.17  11:30:00,8.1,5,44.89022404,19.99976366,0.024469205,0.113929525,5.44E-06,24.46920522
4559, 01.17  11:45:00,8.35,5.5,43.69236079,20.00053778,0.02544991,0.133833802,0.00077412,25.44991023
4560, 01.17  12:00:00,8.6,6,42.53493401,19.99962067,0.026276223,0.155006422,-0.00091711,26.27622347
4561, 01.17  12:15:00,8.925,5.5,41.42459004,20.00078696,0.026818144,0.176379818,0.00116629,26.8181441
4562, 01.17  12:30:00,9.25,5,40.36215511,19.99976294,0.027428929,0.19856088,-0.00102402,27.42892911
4563, 01.17  12:45:00,9.575,4.5,39.34503733,20.00063971,0.028056963,0.232641496,0.00087677,28.05696315
4564, 01.17  13:00:00,9.9,4,42.14385724,19.999631,0.026242585,0.267168977,-0.00100871,26.24258484
4565, 01.17  13:15:00,10.075,3.75,43.95919782,19.99933477,0.024265435,0.317268288,-0.00029623,24.26543549
4566, 01.17  13:30:00,10.25,3.5,42.68040208,19.99963424,0.022618354,0.350685397,0.00029947,22.61835375
4567, 01.17  13:45:00,10.425,3.25,41.5815518,20.00047953,0.022354712,0.370672782,0.00084529,22.3547122
4568, 01.17  14:00:00,10.6,3,40.59598945,19.99973204,0.022256015,0.38901834,-0.00074749,22.25601529
4569, 01.17  14:15:00,10.8,4,42.07196646,20.00029515,0.021657816,0.413700992,0.00056311,21.65781593
4570, 01.17  14:30:00,11,5,43.97071528,19.99988921,0.020417104,0.422482134,-0.00040594,20.41710353
4571, 01.17  14:45:00,11.2,6,44.52941926,20.00036768,0.018328404,0.373998256,0.00047847,18.32840412
4572, 01.17  15:00:00,11.4,7,45.00672848,20.00041956,0.017537203,0.327689492,5.19E-05,17.53720343
4573, 01.17  15:15:00,11.125,7.25,45.51910997,19.99959612,0.017062518,0.283393112,-0.00082344,17.06251801
4574, 01.17  15:30:00,10.85,7.5,46.03194066,19.99976964,0.016811548,0.248981906,0.00017352,16.81154824
4575, 01.17  15:45:00,10.575,7.75,46.54604934,19.99989102,0.016147121,0.210359822,0.00012138,16.14712097
4576, 01.17  16:00:00,10.3,8,47.06309848,20.000396,0.015578052,0.155299345,0.00050498,15.5780517
4577, 01.17  16:15:00,10.25,7.25,47.59305096,20.00035866,0.014411267,0.112791195,-3.73E-05,14.4112665
4578, 01.17  16:30:00,10.2,6.5,48.11684641,20.00050717,0.014077211,0,0.00014851,14.07721081
4579, 01.17  16:45:00,10.15,5.75,48.62428419,20.00016156,0.013540499,0,-0.00034561,13.54049858
4580, 01.17  17:00:00,10.1,5,49.12990335,20.00003218,0.012964336,0,-0.00012938,12.9643362
4581, 01.17  17:15:00,10.15,5.5,48.81582751,20.00037389,0.012630215,0,0.00034171,12.63021453
4582, 01.17  17:30:00,10.2,6,47.77914708,19.99969464,0.01255956,0,-0.00067925,12.55955958
4583, 01.17  17:45:00,10.25,6.5,46.78376258,20.00014142,0.012748646,0,0.00044678,12.74864604
4584, 01.17  18:00:00,10.3,7,45.81578637,19.99971384,0.013091609,0,-0.00042758,13.09160909
4585, 01.17  18:15:00,10.3,6.5,44.90049212,20.00010179,0.012745799,0,0.00038795,12.74579929
4586, 01.17  18:30:00,10.3,6,44.0391738,20.00001644,0.013065394,0,-8.54E-05,13.06539418
4587, 01.17  18:45:00,10.3,5.5,43.20506524,19.99977152,0.013554569,0,-0.00024492,13.55456939
4588, 01.17  19:00:00,10.3,5,42.39586954,20.00004706,0.014162025,0,0.00027554,14.1620247
4589, 01.17  19:15:00,10.3,4.75,41.60151365,19.99980421,0.015081471,0,-0.00024285,15.08147143
4590, 01.17  19:30:00,10.3,4.5,40.81468617,20.00001117,0.016297049,0,0.00020696,16.2970488
4591, 01.17  19:45:00,10.3,4.25,40.03154063,19.99966844,0.017979639,0,-0.00034273,17.97963884
4592, 01.17  20:00:00,10.3,4,39.26516604,19.99981053,0.01920607,0,0.00014209,19.20607007
4593, 01.17  20:15:00,10.3,4,38.53034215,19.9998494,0.020268666,0,3.89E-05,20.26866566
4594, 01.17  20:30:00,10.3,4,41.00924151,19.99991736,0.020121526,0,6.80E-05,20.12152644
4595, 01.17  20:45:00,10.3,4,42.69930526,20.00011214,0.018634555,0,0.00019478,18.63455465
4596, 01.17  21:00:00,10.3,4,41.77982934,19.99979112,0.01676137,0,-0.00032102,16.76136952
4597, 01.17  21:15:00,10.35,3.75,42.62153826,20.00015504,0.015780107,0,0.00036392,15.78010677
4598, 01.17  21:30:00,10.4,3.5,43.98872257,20.00001265,0.01435031,0,-0.00014239,14.35031034
4599, 01.17  21:45:00,10.45,3.25,44.61855151,20.00006972,0.01322032,0,5.71E-05,13.22032048
4600, 01.17  22:00:00,10.5,3,45.23428244,19.99995126,0.012270511,0,-0.00011846,12.27051087
4601, 01.17  22:15:00,10.5,3.5,45.82585295,19.99998373,0.011841767,0,3.25E-05,11.84176742
4602, 01.17  22:30:00,10.5,4,46.4364692,20.00006531,0.011652755,0,8.16E-05,11.65275475
4603, 01.17  22:45:00,10.5,4.5,47.07198047,19.99962177,0.011624787,0,-0.00044354,11.62478679
4604, 01.17  23:00:00,10.5,5,47.67204046,19.99988503,0.01101484,0,0.00026326,11.01483966
4605, 01.17  23:15:00,10.475,5,48.26335769,19.99960765,0.010754211,0,-0.00027738,10.75421104
4606, 01.17  23:30:00,10.45,5,48.84405199,20.0003458,0.010475059,0,0.00073815,10.47505925
4607, 01.17  23:45:00,10.425,5,49.41903248,19.99973724,0.010226059,0,-0.00060856,10.22605941
4608, 01.17  24:00:00,10.4,5,49.95561351,20.00007012,0.009976185,0,0.00033288,9.976185442
4609, 01.18  00:15:00,10.55,5,50.8662977,19.29198758,0.001116485,0,-0.70808254,1.116485415
4610, 01.18  00:30:00,10.7,5,51.95131674,19.0390561,0.001186572,0,-0.25293148,1.18657203
4611, 01.18  00:45:00,10.85,5,52.96986797,19.0001055,0.001105669,0,-0.0389506,1.105668869
4612, 01.18  01:00:00,11,5,53.74679542,18.99983601,0.001555004,0,-0.00026949,1.555003909
4613, 01.18  01:15:00,10.95,5.25,54.19305717,18.99993221,0.001769637,0,9.62E-05,1.76963663
4614, 01.18  01:30:00,10.9,5.5,54.43187515,18.99973964,0.001602601,0,-0.00019257,1.602601158
4615, 01.18  01:45:00,10.85,5.75,54.56402433,19.00017072,0.001533968,0,0.00043108,1.533967945
4616, 01.18  02:00:00,10.8,6,54.62550224,19.00011432,0.001666118,0,-5.64E-05,1.666118497
4617, 01.18  02:15:00,10.925,6.25,54.64868061,19.00006494,0.001679569,0,-4.94E-05,1.679568652
4618, 01.18  02:30:00,11.05,6.5,54.67457145,18.99994495,0.001370844,0,-0.00011999,1.370844061
4619, 01.18  02:45:00,11.175,6.75,54.69849327,19.00017341,0.001387431,0,0.00022846,1.387431446
4620, 01.18  03:00:00,11.3,7,54.69981893,18.9999518,0.001551507,0,-0.00022161,1.551507495
4621, 01.18  03:15:00,11.325,7.5,54.67891323,18.99982216,0.001793663,0,-0.00012964,1.793662869
4622, 01.18  03:30:00,11.35,8,54.66744569,18.99970394,0.001593388,0,-0.00011822,1.593388273
4623, 01.18  03:45:00,11.375,8.5,54.66341344,19.00026331,0.001695483,0,0.00055937,1.695482884
4624, 01.18  04:00:00,11.4,9,54.64995374,19.00024591,0.001795914,0,-1.74E-05,1.795914123
4625, 01.18  04:15:00,11.3,8.5,54.27566161,19.00000573,0.006916877,0,-0.00024018,6.916876828
4626, 01.18  04:30:00,11.2,8,54.15052607,19.00006353,0.005117683,0,5.78E-05,5.117682627
4627, 01.18  04:45:00,11.1,7.5,54.09018418,18.99977704,0.005662437,0,-0.00028649,5.662436979
4628, 01.18  05:00:00,11,7,54.09198829,19.00024858,0.004435583,0,0.00047154,4.43558297
4629, 01.18  05:15:00,11.025,6.75,54.13358977,18.99981145,0.004638212,0,-0.00043713,4.63821208
4630, 01.18  05:30:00,11.05,6.5,54.10035864,19.0000726,0.005667505,0,0.00026115,5.667505122
4631, 01.18  05:45:00,11.075,6.25,54.1009054,19.00005024,0.004631911,0,-2.24E-05,4.631910797
4632, 01.18  06:00:00,11.1,6,54.16426724,18.99998838,0.004202981,0,-6.19E-05,4.20298123
4633, 01.18  06:15:00,11.1,6,54.20558309,19.0001038,0.004311199,0,0.00011542,4.311199266
4634, 01.18  06:30:00,11.1,6,54.22667253,19.00013332,0.004181189,0,2.95E-05,4.18118928
4635, 01.18  06:45:00,11.1,6,54.19239192,18.99999223,0.005266233,0,-0.00014109,5.266232897
4636, 01.18  07:00:00,11.1,6,54.1839498,19.0000305,0.004317066,0,3.83E-05,4.317066219
4637, 01.18  07:15:00,11.15,6.75,54.21828948,19.00022036,0.004268683,0,0.00018986,4.268682961
4638, 01.18  07:30:00,11.2,7.5,54.22953623,18.99993126,0.00435737,0,-0.0002891,4.357369575
4639, 01.18  07:45:00,11.25,8.25,54.21578446,18.99971035,0.004612628,0,-0.00022091,4.612627568
4640, 01.18  08:00:00,11.3,9,54.22432063,18.99984384,0.004028073,0,0.00013349,4.028072556
4641, 01.18  08:15:00,10.775,8.25,54.43642705,18.27615905,0.000315422,0,-0.72368479,0.315422492
4642, 01.18  08:30:00,10.25,7.5,54.67781362,17.92231969,0.000418736,0,-0.35383936,0.418736461
4643, 01.18  08:45:00,9.725,6.75,54.78486526,17.67020771,0.000512472,0,-0.25211198,0.51247208
4644, 01.18  09:00:00,9.2,6,54.83245124,17.52957738,0.000682449,0,-0.14063033,0.682448536
4645, 01.18  09:15:00,8.875,5.5,54.84793827,17.47675604,0.000713742,0,-0.05282134,0.713742385
4646, 01.18  09:30:00,8.55,5,54.85204644,17.44611668,0.000758489,0,-0.03063936,0.758488787
4647, 01.18  09:45:00,8.225,4.5,54.8503227,17.40838813,0.000793772,0,-0.03772855,0.793772296
4648, 01.18  10:00:00,7.9,4,54.8463265,17.37414794,0.000822994,0,-0.03424019,0.822993697
4649, 01.18  10:15:00,8.075,4.5,54.78942553,17.3521991,0.000827307,0,-0.02194884,0.827306928
4650, 01.18  10:30:00,8.25,5,54.68000443,17.34345868,0.000823896,0,-0.00874042,0.823895852
4651, 01.18  10:45:00,8.425,5.5,54.57159563,17.33968458,0.00081312,0.011384566,-0.0037741,0.813120044
4652, 01.18  11:00:00,8.6,6,54.46443391,17.3355488,0.000806025,0.044704,-0.00413578,0.806025144
4653, 01.18  11:15:00,8.575,5.75,54.35776888,17.32683579,0.000807228,0.056087211,-0.00871301,0.807228043
4654, 01.18  11:30:00,8.55,5.5,54.25122198,17.31792781,0.000806275,0.069295723,-0.00890798,0.80627488
4655, 01.18  11:45:00,8.525,5.25,54.14478513,17.3127158,0.000807712,0.072510061,-0.00521201,0.807711856
4656, 01.18  12:00:00,8.5,5,54.03818977,17.30539839,0.000811072,0.075634439,-0.00731741,0.81107161
4657, 01.18  12:15:00,8.625,5,53.93176275,17.30292332,0.000807351,0.078793439,-0.00247507,0.807350708
4658, 01.18  12:30:00,8.75,5,53.826372,17.30758062,0.000796898,0.082114521,0.0046573,0.796897556
4659, 01.18  12:45:00,8.875,5,53.72195735,17.31741388,0.000794098,0.079713461,0.00983326,0.794097918
4660, 01.18  13:00:00,9,5,53.61829639,17.32177486,0.000787278,0.0774679,0.00436098,0.78727756
4661, 01.18  13:15:00,9.125,5.25,53.51528211,17.31592417,0.000786263,0.075369433,-0.00585069,0.786262542
4662, 01.18  13:30:00,9.25,5.5,53.41250121,17.3111793,0.000786072,0.073170748,-0.00474487,0.786072358
4663, 01.18  13:45:00,9.375,5.75,53.31041445,17.31407516,0.000777639,0.078181025,0.00289586,0.777638979
4664, 01.18  14:00:00,9.5,6,53.20920026,17.31785514,0.000774562,0.083640978,0.00377998,0.774562146
4665, 01.18  14:15:00,9.475,6,53.62248861,17.31526296,0.00077527,0.089852091,-0.00259218,0.775269967
4666, 01.18  14:30:00,9.45,6,54.22593246,17.31053575,0.000781898,0.09689838,-0.00472721,0.781897765
4667, 01.18  14:45:00,9.425,6,54.53019571,17.30643949,0.000784154,0.090952882,-0.00409626,0.784153663
4668, 01.18  15:00:00,9.4,6,54.68317789,17.30038509,0.000792058,0.085608985,-0.0060544,0.792057959
4669, 01.18  15:15:00,9.35,6,54.10354965,19.70651847,0.010422454,0.081204278,2.40613338,10.4224536
4670, 01.18  15:30:00,9.3,6,54.13648072,19.7244776,0.003381379,0.078418341,0.01795913,3.381378876
4671, 01.18  15:45:00,9.25,6,54.09242918,19.72050152,0.006426226,0.072135063,-0.00397608,6.426225927
4672, 01.18  16:00:00,9.2,6,53.97354152,19.71994946,0.005694801,0.062143043,-0.00055206,5.694801114
4673, 01.18  16:15:00,9.1,5.5,53.93605283,19.71837263,0.005616248,0.051889034,-0.00157683,5.616248019
4674, 01.18  16:30:00,9,5,53.90596066,19.71763705,0.005704077,0,-0.00073558,5.704076723
4675, 01.18  16:45:00,8.9,4.5,53.87812035,19.71791356,0.005715468,0,0.00027651,5.715467882
4676, 01.18  17:00:00,8.8,4,53.85534954,19.7176892,0.005737139,0,-0.00022436,5.737139336
4677, 01.18  17:15:00,8.575,4,53.78200751,18.42388798,0.00089485,0,-1.29380122,0.894850037
