"","OutsideTemp","Wind","TankTemp","InsideTemp","EnergyCirculationPump","GreenEnergy","DeltaTemp"
"1111",5.9,7,42.00101469,19.99960617,0.029132231,0.332296572,0.00032504
"1112",6.05,7,43.75642642,20.00012257,0.027277373,0.400210546,0.0005164
"1113",6.2,7,42.41040176,20.00010492,0.024643468,0.450206176,-1.77e-05
"1114",6.35,7,41.27100761,20.00048084,0.024909456,0.456888419,0.00037592
"1115",6.5,7,40.24033317,19.99989116,0.02499957,0.461965452,-0.00058968
"1116",6.65,6.75,41.75253163,19.9999825,0.024087896,0.460731921,9.13e-05
"1117",6.8,6.5,43.68788498,19.99991992,0.0220708,0.454105721,-6.26e-05
"1118",6.95,6.25,44.20656387,19.99993645,0.020945188,0.388270242,1.65e-05
"1119",7.1,6,44.65114754,19.99999967,0.019055999,0.325559567,6.32e-05
"1120",6.95,6.5,45.15574831,20.00028551,0.018221674,0.264247393,0.00028584
"1121",6.8,7,45.65230526,19.99961085,0.017886715,0.195122187,-0.00067466
"1122",6.65,7.5,46.13830393,20.00043453,0.017317079,0.158451777,0.00082368
"1123",6.5,8,46.59432389,19.99983167,0.017666003,0,-0.00060286
"1124",6.5,7.5,47.03534848,20.00008886,0.016932191,0,0.00025719
"1125",6.5,7,47.48436724,19.99979487,0.016155202,0,-0.00029399
"1126",6.5,6.5,47.9346851,20.00045636,0.015429904,0,0.00066149
"1127",4.7,7,45.65347,19.99927098,0.021865242,0,-0.00138002
"1128",4.7,7.25,46.49698317,19.17889345,0.002782024,0,-0.82037753
"1129",4.7,7.5,47.56302595,19.00131745,0.003014338,0,-0.177576
"1130",4.7,7.75,48.54425447,19.00006873,0.003007578,0,-0.00124872
"1131",4.7,8,49.47291015,19.00000929,0.003422988,0,-5.94e-05
"1132",4.775,7.75,50.44625226,18.99990671,0.002876033,0,-0.00010258
"1133",4.85,7.5,51.38269055,19.00046875,0.002997129,0,0.00056204
"1134",4.925,7.25,52.25869038,18.9993087,0.003539946,0,-0.00116005
"1135",5,7,53.06201404,19.00017825,0.002888651,0,0.00086955
"1136",5.1,7.25,53.6765942,19.00019559,0.002878137,0,1.73e-05
"1137",5.2,7.5,54.03070848,18.99990844,0.003076069,0,-0.00028715
"1138",5.3,7.75,54.20823515,18.99986963,0.003056364,0,-3.88e-05
"1139",5.4,8,54.25831411,18.99924789,0.00373924,0,-0.00062174
"1140",5.35,8,54.24989353,18.99986683,0.003723496,0,0.00061894
"1141",5.3,8,54.26066918,18.99957638,0.003377888,0,-0.00029045
"1142",5.25,8,54.2766749,18.99963568,0.003387089,0,5.93e-05
"1143",5.2,8,54.26044196,19.00016016,0.003738254,0,0.00052448
"1144",5.275,8.25,53.80729851,19.00000372,0.010061289,0,-0.00015644
"1145",5.35,8.5,53.56299891,19.00007266,0.009052802,0,6.89e-05
"1146",5.425,8.75,53.54838698,18.99948487,0.007951452,0,-0.00058779
"1147",5.5,9,53.56722162,18.99957454,0.007927025,0,8.97e-05
"1148",5.425,8.75,53.59543771,19.00033324,0.007755369,0,0.0007587
"1149",5.35,8.5,53.64739624,18.99994333,0.007282556,0,-0.00038991
"1150",5.275,8.25,53.65460279,19.00035282,0.008208114,0,0.00040949
"1151",5.2,8,53.66803115,19.00042709,0.007404764,0,7.43e-05
"1152",5.05,8.25,53.63520724,19.0000916,0.00902626,0,-0.00033549
"1153",4.9,8.5,53.62175845,19.00021785,0.007709109,0,0.00012625
"1154",4.75,8.75,53.63856868,18.99953296,0.008204042,0,-0.00068489
"1155",4.6,9,53.5676027,19.00003874,0.009540655,0,0.00050578
"1156",4.75,8.75,53.52762748,18.99971063,0.00863746,0,-0.00032811
"1157",4.9,8.5,53.57492339,18.99936208,0.007945451,0,-0.00034855
"1158",5.05,8.25,53.60834813,18.99999476,0.008310469,0,0.00063268
"1159",5.2,8,53.64402131,19.00001226,0.007690868,0,1.75e-05
"1160",5.3,7.5,53.83575768,18.89418251,0.004329995,0,-0.10582975
"1161",5.4,7,54.02372569,18.75782021,0.004301509,0,-0.1363623
"1162",5.5,6.5,54.11670318,18.75406418,0.004341491,0,-0.00375603
"1163",5.6,6,54.1547691,18.75572095,0.004264754,0,0.00165677
"1164",5.575,5.25,54.33100857,17.8232981,0.001177232,0,-0.93242285
"1165",5.55,4.5,54.54451189,17.46435298,0.001191655,0,-0.35894512
"1166",5.525,3.75,54.65116489,17.22875337,0.001199734,0,-0.23559961
"1167",5.5,3,54.70467158,17.10974288,0.001194164,0,-0.11901049
"1168",5.5,3,54.63877905,17.06148009,0.001205911,0.037624088,-0.04826279
"1169",5.5,3,54.47405889,17.04114992,0.001208878,0.05014596,-0.02033017
"1170",5.5,3,54.30946043,17.02901073,0.001213781,0.058221368,-0.01213919
"1171",5.5,3,54.14484633,17.01502153,0.001219058,0.066279516,-0.0139892
"1172",5.825,3.75,53.98086263,17.00362271,0.001214354,0.074180573,-0.01139882
"1173",6.15,4.5,53.81866371,17.00074678,0.001202019,0.082179715,-0.00287593
"1174",6.475,5.25,53.65841236,17.0000224,0.001194645,0.068078604,-0.00072438
"1175",6.8,6,53.49972653,16.99404085,0.001187927,0.060520357,-0.00598155
"1176",6.725,6,53.34062764,16.97886468,0.001211208,0.05390534,-0.01517617
"1177",6.65,6,53.17953946,16.9627095,0.001229527,0.047468028,-0.01615518
"1178",6.575,6,53.01642998,16.94968769,0.001254085,0.045059424,-0.01302181
"1179",6.5,6,52.85117012,16.93141588,0.00127536,0.042661209,-0.01827181
"1180",6.825,6.25,52.68624218,16.91669607,0.001261355,0.040102613,-0.01471981
"1181",7.15,6.5,52.52383722,16.91470945,0.001247663,0.037573819,-0.00198662
"1182",7.475,6.75,52.36433704,16.92472712,0.001226864,0.040434614,0.01001767
"1183",7.8,7,52.20791275,16.93484797,0.001209722,0.043452152,0.01012085
"1184",8.025,8,52.85365769,16.93510521,0.001207862,0.048363174,0.00025724
"1185",8.25,9,53.79447897,16.93138409,0.001207988,0.054543595,-0.00372112
"1186",8.475,10,54.26951892,16.93724981,0.001195181,0.075494444,0.00586572
"1187",8.7,11,54.51020663,16.96416222,0.001180805,0.098008685,0.02691241
"1188",8.55,10.75,53.86820647,19.66271984,0.01231843,0.11731301,2.69855762
"1189",8.4,10.5,53.91296023,19.72418847,0.004438033,0.114154769,0.06146863
"1190",8.25,10.25,53.86920697,19.71793462,0.007719106,0.094526905,-0.00625385
"1191",8.1,10,53.7253958,19.71822271,0.007245972,0,0.00028809
"1192",8.075,10.75,53.65525927,19.71854219,0.007313609,0,0.00031948
"1193",8.05,11.5,53.60236526,19.71949228,0.007381119,0,0.00095009
"1194",8.025,12.25,53.5630253,19.72001675,0.007397942,0,0.00052447
"1195",6,10,53.07876224,19.72466573,0.011550395,0,0.0006324
"1196",5.9,10,53.45248469,19.05605332,0.003928947,0,-0.66861241
"1197",5.8,10,53.87934617,19.00010136,0.00362366,0,-0.05595196
"1198",5.7,10,54.10347306,19.00035384,0.003781412,0,0.00025248
"1199",5.6,10,54.20201629,19.00043758,0.003516091,0,8.37e-05
"1200",5.525,9.75,54.2402748,19.00056067,0.003806814,0,0.00012309
"1201",5.45,9.5,54.24659205,18.99952782,0.003770829,0,-0.00103285
"1202",5.375,9.25,54.23696702,18.99895514,0.003906274,0,-0.00057268
"1203",5.3,9,54.20029343,18.99897551,0.004261253,0,2.04e-05
"1204",5.375,8.5,54.18013057,18.99910478,0.003911552,0,0.00012927
"1205",5.45,8,54.19075911,19.00019075,0.003730242,0,0.00108597
"1206",5.525,7.5,54.20093817,18.99927831,0.00371128,0,-0.00091244
"1207",5.6,7,54.18607428,19.00075408,0.004002759,0,0.00147577
"1208",5.525,6.25,54.18011046,19.00021302,0.003687782,0,-0.00054106
"1209",5.45,5.5,54.20614877,18.9993594,0.003391605,0,-0.00085362
"1210",5.375,4.75,54.22973844,19.00013819,0.003403725,0,0.00077879
"1211",5.3,4,54.17724662,18.99934,0.004431287,0,-0.00079819
"1212",5.3,3.75,53.59866246,18.99996896,0.011680492,0,0.00062896
"1213",5.3,3.5,53.27944984,19.00033126,0.011103054,0,0.0003623
"1214",5.3,3.25,53.25290834,18.99952632,0.00974088,0,-0.00080494
"1215",5.3,3,53.26307466,19.00019677,0.009708825,0,0.00067045
"1216",5.2,3,53.25549231,18.9997324,0.010242863,0,-0.00046437
"1217",5.1,3,53.26223246,19.0004723,0.009801764,0,0.0007399
"1218",5,3,53.27710836,19.00028082,0.010114479,0,-0.00019148
"1219",4.9,3,53.21891883,19.000648,0.011501844,0,0.00036718
"1220",4.875,3.25,53.16161527,18.99941589,0.011202859,0,-0.00123211
"1221",4.85,3.5,53.23569554,18.99935124,0.009227337,0,-6.47e-05
"1222",4.825,3.75,53.30031889,18.99987155,0.010168618,0,0.00052031
"1223",4.8,4,53.32553177,18.999515,0.009638261,0,-0.00035655
"1224",4.7,4.5,53.30179616,18.99992408,0.010919851,0,0.00040908
"1225",4.6,5,53.26255522,19.00029524,0.01056586,0,0.00037116
"1226",4.5,5.5,53.26060565,18.99979888,0.010482486,0,-0.00049636
"1227",4.4,6,53.25005864,19.00064693,0.010794541,0,0.00084805
"1228",4.275,6,53.41889504,18.89583966,0.006857394,0,-0.10480727
"1229",4.15,6,53.55730808,18.76830137,0.007659666,0,-0.12753829
"1230",4.025,6,53.65747445,18.76737852,0.006294007,0,-0.00092285
"1231",3.9,6,53.77026389,18.76745309,0.005775004,0.012446726,7.46e-05
"1232",3.825,6.5,54.02268717,17.56936615,0.002208413,0.057370738,-1.19808694
"1233",3.75,7,54.29344749,17.10613296,0.002207511,0.088158322,-0.46323319
"1234",3.675,7.5,54.43234426,16.93518101,0.002164911,0.158833116,-0.17095195
"1235",3.6,8,54.50619112,16.77457254,0.002128743,0.232228126,-0.16060847
"1236",3.6,7.5,54.39304214,16.6988956,0.002065585,0.311771612,-0.07567694
"1237",3.6,7,54.12489136,16.72084301,0.002006353,0.396164174,0.02194741
"1238",3.6,6.5,53.86573403,16.79141714,0.001959218,0.466362954,0.07057413
"1239",3.6,6,53.61356941,16.8724128,0.001927261,0.53546326,0.08099566
"1240",3.825,6.25,53.36449551,16.95759798,0.001940726,0.604019523,0.08518518
"1241",4.05,6.5,53.11581803,17.05361416,0.001954317,0.671824287,0.09601618
"1242",4.275,6.75,52.86963763,17.14616967,0.001937161,0.687284379,0.09255551
"1243",4.5,7,52.62839688,17.22179128,0.001911176,0.688073061,0.07562161
"1244",4.75,7.25,52.39265006,17.28961238,0.001882913,0.701498115,0.0678211
"1245",5,7.5,52.16246182,17.36067769,0.001853513,0.711986611,0.07106531
"1246",5.25,7.75,51.93715508,17.42913904,0.001834253,0.669114202,0.06846135
"1247",5.5,8,51.71576525,17.48298469,0.00181932,0.62731851,0.05384565
"1248",5.75,7.5,51.4989897,17.52682333,0.00178659,0.576288893,0.04383864
"1249",6,7,51.28816948,17.56873037,0.00174652,0.523987823,0.04190704
"1250",6.25,6.5,51.08445678,17.61393353,0.001691352,0.485059272,0.04520316
"1251",6.5,6,50.88814018,17.65361297,0.001643676,0.445549545,0.03967944
"1252",6.575,6.25,51.86549161,17.67927805,0.001634055,0.406646899,0.02566508
"1253",6.65,6.5,53.26156446,17.69671641,0.001628893,0.368368892,0.01743836
"1254",6.725,6.75,53.96549844,17.72244735,0.0016165,0.338426622,0.02573094
"1255",6.8,7,54.32085488,17.75812784,0.001605975,0.309440276,0.03568049
"1256",6.575,6.25,53.90690844,19.79807352,0.010500821,0.265980134,2.03994568
"1257",6.35,5.5,53.77734487,19.79760879,0.007269238,0.217203459,-0.00046473
"1258",6.125,4.75,53.76132074,19.71116026,0.007456304,0.154137163,-0.08644853
"1259",5.9,4,53.71869664,19.70766182,0.006857859,0.138707924,-0.00349844
"1260",5.875,4,53.6934312,19.70864083,0.007206371,0,0.00097901
"1261",5.85,4,53.65264849,19.71113994,0.007308176,0,0.00249911
"1262",5.825,4,53.62042415,19.71127331,0.007312808,0,0.00013337
"1263",5.7,6,53.19535192,19.71868459,0.011744012,0,0.00017144
"1264",5.625,5.5,53.54873757,19.07705885,0.003153382,0,-0.64162574
"1265",5.55,5,53.99342365,18.99994134,0.002940695,0,-0.07711751
"1266",5.475,4.5,54.21617746,19.00012129,0.003386646,0,0.00017995
"1267",5.4,4,54.26131791,18.99968717,0.003822132,0,-0.00043412
"1268",5.5,5,54.30060599,19.00021975,0.003197937,0,0.00053258
"1269",5.6,6,54.33300834,19.00067991,0.003333438,0,0.00046016
"1270",5.7,7,54.32142532,18.99916773,0.003637047,0,-0.00151218
"1271",5.8,8,54.32080845,18.99936447,0.003200522,0,0.00019674
"1272",5.95,8,54.32585262,19.00048191,0.003355214,0,0.00111744
"1273",6.1,8,54.30072204,18.99979802,0.003650004,0,-0.00068389
"1274",6.25,8,54.27186405,18.99930562,0.003631701,0,-0.0004924
"1275",6.4,8,54.26394548,18.9993295,0.003462288,0,2.39e-05
"1276",6.675,7.25,54.27627721,18.99996002,0.003252148,0,0.00063052
"1277",6.95,6.5,54.26231906,18.99933411,0.003711541,0,-0.00062591
"1278",7.225,5.75,54.2360946,18.99907239,0.003628878,0,-0.00026172
"1279",7.5,5,54.24302736,18.99983884,0.003307961,0,0.00076645
"1280",8.2,5.75,53.76088316,19.00000967,0.010485994,0,0.00017083
"1281",8.9,6.5,53.51862757,19.00014108,0.009342626,0,0.00013141
"1282",9.6,7.25,53.52818128,18.99993567,0.007850263,0,-0.00020541
"1283",10.3,8,53.55327546,18.99998195,0.008208331,0,4.63e-05
"1284",10.425,8.25,53.57225193,18.99996691,0.00801448,0,-1.5e-05
"1285",10.55,8.5,53.62036798,19.00018527,0.00753841,0,0.00021836
"1286",10.675,8.75,53.66449297,18.99994952,0.00764571,0,-0.00023575
"1287",10.8,9,53.68755965,19.00034029,0.007661908,0,0.00039077
"1288",10.925,9,53.72354215,19.00045559,0.007200652,0,0.0001153
"1289",11.05,9,53.76805188,19.00024999,0.007051267,0,-0.0002056
"1290",11.175,9,53.81686268,19.00047713,0.00664285,0,0.00022714
"1291",11.3,9,53.83166083,18.99996784,0.007234114,0,-0.00050929
"1292",11.3,9,53.82150212,19.00008662,0.007194562,0,0.00011878
"1293",11.3,9,53.81685162,19.00030892,0.007231814,0,0.0002223
"1294",11.3,9,53.81410271,19.00007175,0.007219584,0,-0.00023717
"1295",11.3,9,53.83306073,19.00001741,0.00679429,0,-5.43e-05
"1296",11.3,8.75,53.99250514,18.89454417,0.003989595,0,-0.10547324
"1297",11.3,8.5,54.12456289,18.76007369,0.004277771,0,-0.13447048
"1298",11.3,8.25,54.21800155,18.75760144,0.003546058,0,-0.00247225
"1299",11.3,8,54.26722648,18.75674393,0.003882098,0,-0.00085751
"1300",11.3,8,54.40117955,17.98859824,0.001348819,0,-0.76814569
"1301",11.3,8,54.5674263,17.69240304,0.001365379,0,-0.2961952
"1302",11.3,8,54.64971943,17.48937754,0.001376474,0,-0.2030255
"1303",11.3,8,54.69046973,17.37422388,0.001374856,0,-0.11515366
"1304",11.325,8,54.61171813,17.32436957,0.001375826,0,-0.04985431
"1305",11.35,8,54.43007946,17.30854599,0.001370181,0,-0.01582358
"1306",11.375,8,54.25026914,17.30442958,0.001357978,0,-0.00411641
"1307",11.4,8,54.07255019,17.29600261,0.001348103,0.042157214,-0.00842697
"1308",11.425,8.25,53.89629334,17.28585476,0.00134571,0.052784815,-0.01014785
"1309",11.45,8.5,53.72120936,17.27794682,0.001340505,0.065262825,-0.00790794
"1310",11.475,8.75,53.54748182,17.27462916,0.001335326,0.067078838,-0.00331766
"1311",11.5,9,53.37475138,17.2688293,0.001335846,0.068951836,-0.00579986
"1312",11.525,9,53.20288715,17.26247957,0.001332847,0.070907468,-0.00634973
"1313",11.55,9,53.03233987,17.26162405,0.001326229,0.072986657,-0.00085552
"1314",11.575,9,52.86288634,17.26612482,0.001326804,0.065535369,0.00450077
"1315",11.6,9,52.69418823,17.26669592,0.001325773,0.058339349,0.0005711
"1316",11.7,9.5,52.52625669,17.25636726,0.001326325,0.051354686,-0.01032866
"1317",11.8,10,52.35912214,17.24636366,0.001324857,0.04495742,-0.0100036
"1318",11.9,10.5,52.19309021,17.24460322,0.001320388,0.039691919,-0.00176044
"1319",12,11,52.02802656,17.24105803,0.001321099,0.034506091,-0.00354519
"1320",12.05,10.5,52.71561697,17.23486676,0.001314767,0,-0.00619127
"1321",12.1,10,53.71703673,17.22858889,0.001312828,0,-0.00627787
"1322",12.15,9.5,54.22235803,17.22592687,0.001301827,0,-0.00266202
"1323",12.2,9,54.47769196,17.22002703,0.001293949,0,-0.00589984
"1324",12.125,9.5,53.90688935,19.72221719,0.011357139,0,2.50219016
"1325",12.05,10,53.98798138,19.72489925,0.004139488,0,0.00268206
"1326",11.975,10.5,53.9413172,19.72150168,0.007375707,0,-0.00339757
"1327",11.9,11,53.81543181,19.71911669,0.00657001,0,-0.00238499
"1328",11.875,11.25,53.77190636,19.72074115,0.006552601,0,0.00162446
"1329",11.85,11.5,53.74103684,19.71879494,0.006522553,0,-0.00194621
"1330",11.825,11.75,53.72061248,19.71926196,0.006465161,0,0.00046702
"1331",11,11,53.52755792,19.71697191,0.00931409,0,-0.0005591
"1332",10.725,10.75,53.82926428,19.07866475,0.002260268,0,-0.63830716
"1333",10.45,10.5,54.19748927,19.00001485,0.002346195,0,-0.0786499
"1334",10.175,10.25,54.36960078,19.00013782,0.002645969,0,0.00012297
"1335",9.9,10,54.40981346,19.00023151,0.003091337,0,9.37e-05
"1336",9.8,10,54.41273671,19.00060356,0.003064691,0,0.00037205
"1337",9.7,10,54.42288305,19.00057349,0.002827747,0,-3.01e-05
"1338",9.6,10,54.43469544,19.00082934,0.002794197,0,0.00025585
"1339",9.5,10,54.4411281,19.00009277,0.002732882,0,-0.00073657
"1340",9.575,9.75,54.42772909,18.99974339,0.003012299,0,-0.00034938
"1341",9.65,9.5,54.43199337,18.99962192,0.002529883,0,-0.00012147
"1342",9.725,9.25,54.44212543,18.99998439,0.00271167,0,0.00036247
"1343",9.8,9,54.43724204,19.00050838,0.002695588,0,0.00052399
"1344",9.875,8.75,54.4340659,18.99982879,0.002675744,0,-0.00067959
"1345",9.95,8.5,54.41665325,19.0007618,0.002922954,0,0.00093301
"1346",10.025,8.25,54.39892376,19.00044002,0.002841643,0,-0.00032178
"1347",10.1,8,54.40270806,18.99988694,0.002652354,0,-0.00055308
"1348",10,7.75,53.94441765,18.9999767,0.009389197,0,8.98e-05
"1349",9.9,7.5,53.69173815,19.00000304,0.008420543,0,2.63e-05
"1350",9.8,7.25,53.62763853,18.99972157,0.007945047,0,-0.00028147
"1351",9.7,7,53.60958127,18.99946381,0.007792411,0,-0.00025776
"1352",9.625,7,53.60043486,18.99995451,0.008170065,0,0.0004907
"1353",9.55,7,53.59465552,18.99978765,0.008094274,0,-0.00016686
"1354",9.475,7,53.64369342,19.0004956,0.007195338,0,0.00070795
"1355",9.4,7,53.67908746,18.99957687,0.007789044,0,-0.00091873
"1356",9.275,7,53.70028215,18.99943513,0.007334075,0,-0.00014174
"1357",9.15,7,53.73218696,18.99973192,0.00730423,0,0.00029679
"1358",9.025,7,53.74686044,19.00048894,0.007424818,0,0.00075702
"1359",8.9,7,53.74977553,18.99989718,0.007485253,0,-0.00059176
"1360",8.85,7,53.76298291,18.99989701,0.007227402,0,-1.7e-07
"1361",8.8,7,53.75887293,18.99970874,0.007707784,0,-0.00018827
"1362",8.75,7,53.74224365,19.00050067,0.007666573,0,0.00079193
"1363",8.7,7,53.75706018,19.00058244,0.007201367,0,8.18e-05
"1364",8.375,6.25,53.92240146,18.8937249,0.004261774,0,-0.10685754
"1365",8.05,5.5,54.05154839,18.76084409,0.004767166,0,-0.13288081
"1366",7.725,4.75,54.1238624,18.75716425,0.004225679,0,-0.00367984
"1367",7.4,4,54.15577677,18.75752474,0.004499723,0,0.00036049
"1368",7.475,4.5,54.31405217,17.83140035,0.001382551,0,-0.92612439
"1369",7.55,5,54.51772132,17.45426187,0.001400224,0,-0.37713848
"1370",7.625,5.5,54.61882014,17.20390947,0.001412268,0,-0.2503524
"1371",7.7,6,54.6689742,17.07709695,0.001412525,0,-0.12681252
"1372",7.75,6.5,54.58884126,17.02866149,0.001417052,0.037174311,-0.04843546
"1373",7.8,7,54.39846737,17.01238512,0.001416677,0.048991782,-0.01627637
"1374",7.85,7.5,54.20960153,17.00783731,0.001407254,0.065655399,-0.00454781
"1375",7.9,8,54.02229817,16.99906896,0.001406022,0.076420695,-0.00876835
"1376",7.65,8.25,53.83412617,16.9791253,0.001434582,0.09320769,-0.01994366
"1377",7.4,8.5,53.64340819,16.95783266,0.001460591,0.110860488,-0.02129264
"1378",7.15,8.75,53.45041233,16.94450277,0.001486497,0.16055396,-0.01332989
"1379",6.9,9,53.25522556,16.93952613,0.001512565,0.201799657,-0.00497664
"1380",6.7,8.75,53.05869237,16.9499688,0.001526456,0.245315101,0.01044267
"1381",6.5,8.5,52.86187322,16.96886361,0.001536747,0.291269074,0.01889481
"1382",6.3,8.25,52.66477208,17.00356166,0.001551401,0.344817542,0.03469805
"1383",6.1,8,52.46727878,17.0458145,0.001564375,0.3853849,0.04225284
"1384",6.225,8,52.27123297,17.10127807,0.001549729,0.424272299,0.05546357
"1385",6.35,8,52.0790184,17.17770177,0.001523334,0.462143375,0.0764237
"1386",6.475,8,51.89187331,17.26305091,0.001487192,0.463368412,0.08534914
"1387",6.6,8,51.71019827,17.33806307,0.001452965,0.456931531,0.07501216
"1388",6.625,8.25,52.47416029,17.40221998,0.001437513,0.447974214,0.06415691
"1389",6.65,8.5,53.58428878,17.46661188,0.001430685,0.436014496,0.0643919
"1390",6.675,8.75,54.14464117,17.52773462,0.001418733,0.387306126,0.06112274
"1391",6.7,9,54.42769159,17.58508618,0.00141364,0.347131145,0.05735156
"1392",6.625,8.25,53.94661947,19.77068425,0.010680498,0.306928492,2.18559807
"1393",6.55,7.5,53.99304378,19.71291681,0.004081407,0.250973494,-0.05776744
"1394",6.475,6.75,53.95454523,19.70678422,0.007151381,0.187044465,-0.00613259
"1395",6.4,6,53.83834272,19.7067823,0.006452072,0.124355395,-1.92e-06
"1396",6.2,5.75,53.77398396,19.70840304,0.006930335,0,0.00162074
"1397",6,5.5,53.70537131,19.71002592,0.007085304,0,0.00162288
"1398",5.8,5.25,53.65364791,19.71126198,0.007155966,0,0.00123606
"1399",2.8,9,53.39088556,19.71982663,0.010189181,0,0.00010012
"1400",2.95,7.25,51.25017084,19.22826561,0.000965753,0,-0.77187991
"1401",3,7.5,52.26729796,18.99998572,0.002424233,0,-0.22827989
"1402",3.05,7.75,53.17262878,18.99994342,0.001945256,0,-4.23e-05
"1403",3.1,8,53.81043038,18.99965367,0.002720851,0,-0.00028975
"1404",2.95,8,54.19754629,18.99936162,0.001633137,0,-0.00029205
"1405",2.8,8,54.43165725,19.00010471,0.001841305,0,0.00074309
"1406",2.65,8,54.53950756,18.99937758,0.001871409,0,-0.00072713
"1407",2.5,8,54.58619555,19.00005661,0.001953698,0,0.00067903
"1408",2.325,7.75,54.60025127,19.00009809,0.002022276,0,4.15e-05
"1409",2.15,7.5,54.5984829,18.99987617,0.002086977,0,-0.00022192
"1410",1.975,7.25,54.58881897,19.00020706,0.002151938,0,0.00033089
"1411",1.8,7,54.57526717,19.00009322,0.002214093,0,-0.00011384
"1412",1.8,7.5,54.56008874,18.99938072,0.002271716,0,-0.0007125
"1413",1.8,8,54.54461862,19.00052743,0.002323073,0,0.00114671
"1414",1.8,8.5,54.52959106,19.00018173,0.002368962,0,-0.0003457
"1415",1.8,9,54.51441568,19.00025473,0.002426168,0,7.3e-05
"1416",1.825,8.5,54.04528145,19.00001257,0.009200364,0,-0.00024216
"1417",1.85,8,53.84667663,18.99995861,0.007166219,0,-5.4e-05
"1418",1.875,7.5,53.82567509,18.99984098,0.006573449,0,-0.00011763
"1419",1.9,7,53.83703304,19.00012647,0.006446704,0,0.00028549
"1420",1.825,7.75,53.85682419,19.00030112,0.006447433,0,0.00017465
"1421",1.75,8.5,53.86980988,19.00056553,0.006542944,0,0.00026441
"1422",1.675,9.25,53.87475512,19.00009159,0.00663131,0,-0.00047394
"1423",1.6,10,53.87461836,19.00020513,0.006720986,0,0.00011354
"1424",1.6,9.5,53.8751504,18.99953472,0.006717143,0,-0.00067041
"1425",1.6,9,53.87846476,19.00026911,0.006717704,0,0.00073439
"1426",1.6,8.5,53.88251942,19.00028268,0.006717282,0,1.36e-05
"1427",1.6,8,53.88619281,18.99975345,0.006724473,0,-0.00052923
"1428",1.525,8,53.88742479,18.99994085,0.006766618,0,0.0001874
"1429",1.45,8,53.88573853,18.99969494,0.006809882,0,-0.00024591
"1430",1.375,8,53.88264583,18.9994578,0.006842983,0,-0.00023714
"1431",1.3,8,53.87824992,19.0000761,0.006890803,0,0.0006183
"1432",1.325,8,54.13748882,17.83917517,0.001251534,0,-1.16090093
"1433",1.35,8,54.43542894,17.38012804,0.001541095,0,-0.45904713
"1434",1.375,8,54.58266114,17.22664957,0.00153979,0,-0.15347847
"1435",1.4,8,54.64916919,17.07471853,0.001602547,0,-0.15193104
"1436",1.45,8,54.68009648,16.99274313,0.001671433,0,-0.0819754
"1437",1.5,8,54.69410496,16.97479263,0.001631644,0,-0.0179505
"1438",1.55,8,54.70261766,16.98014612,0.001613162,0,0.00535349
"1439",1.6,8,54.70782376,16.99738437,0.001588909,0.178121991,0.01723825
"1440",1.65,8.25,54.6126454,17.02161608,0.001580334,0.243612254,0.02423171
"1441",1.7,8.5,54.4193812,17.05083464,0.001569621,0.311966953,0.02921856
"1442",1.75,8.75,54.22716337,17.09277888,0.001564677,0.375140198,0.04194424
"1443",1.8,9,54.03497917,17.13890059,0.001571545,0.439592798,0.04612171
"1444",2.025,9,53.84301139,17.19464058,0.001564801,0.503488829,0.05573999
"1445",2.25,9,53.65117803,17.26675554,0.001574915,0.566272246,0.07211496
"1446",2.475,9,53.45911491,17.34132342,0.001576745,0.58910387,0.07456788
"1447",2.7,9,53.26855251,17.40496772,0.001559349,0.608468656,0.0636443
"1448",2.975,9.5,53.08053119,17.46093607,0.001543924,0.623930711,0.05596835
"1449",3.25,10,52.89522141,17.51779527,0.001523547,0.635588727,0.0568592
"1450",3.525,10.5,52.71252743,17.57486724,0.001509686,0.628397477,0.05707197
"1451",3.8,11,52.53186874,17.63104522,0.001499256,0.615855561,0.05617798
"1452",3.85,11,52.35221381,17.68293855,0.00150315,0.604644418,0.05189333
"1453",3.9,11,52.1729658,17.73339888,0.001503224,0.590925365,0.05046033
"1454",3.95,11,51.9952547,17.78645854,0.001488094,0.581475756,0.05305966
"1455",4,11,51.82023361,17.84193189,0.001468878,0.569397372,0.05547335
"1456",4.125,10.75,52.55886205,17.89460279,0.001437593,0.553013244,0.0526709
"1457",4.25,10.5,53.63334435,17.95265666,0.001409683,0.530369283,0.05805387
"1458",4.375,10.25,54.17700413,18.01504255,0.001383301,0.481278654,0.06238589
"1459",4.5,10,54.45297304,18.07521488,0.001358567,0.432224684,0.06017233
"1460",4.475,10.25,54.06084695,19.83862241,0.009654867,0.383107744,1.76340753
"1461",4.45,10.5,54.05620121,19.70153232,0.00435786,0.319190752,-0.13709009
"1462",4.425,10.75,53.98843201,19.6940256,0.007134201,0.229518178,-0.00750672
"1463",4.4,11,53.87001004,19.69360377,0.006498045,0.217639857,-0.00042183
"1464",4.325,10.75,53.8012415,19.69621003,0.007036029,0,0.00260626
"1465",4.25,10.5,53.72967605,19.69846161,0.007199395,0,0.00225158
"1466",4.175,10.25,53.67595374,19.69782759,0.007293368,0,-0.00063402
"1467",5.9,7,53.34622413,19.70758216,0.010741332,0,-0.00058871
"1468",6,7,53.67710145,19.08483782,0.002523542,0,-0.62274434
